🚀 brazil:collection_10_1_1987_v1           | 2026-03-09T12:28:16 | Status: READY
🚀 brazil:collection_10_1_1988_v1           | 2026-03-09T12:28:16 | Status: READY
🚀 brazil:collection_10_1_1989_v1           | 2026-03-09T12:28:17 | Status: READY
🚀 brazil:collection_10_1_1990_v1           | 2026-03-09T12:28:17 | Status: READY
🚀 brazil:collection_10_1_1991_v1           | 2026-03-09T12:28:17 | Status: READY
🚀 brazil:collection_10_1_1992_v1           | 2026-03-09T12:28:18 | Status: READY
🚀 brazil:collection_10_1_1993_v1           | 2026-03-09T12:28:18 | Status: READY
🚀 brazil:collection_10_1_1994_v1           | 2026-03-09T12:28:19 | Status: READY
🚀 brazil:collection_10_1_1995_v1           | 2026-03-09T12:28:19 | Status: READY
🚀 brazil:collection_10_1_1996_v1           | 2026-03-09T12:28:19 | Status: READY
🚀 brazil:collection_10_1_1997_v1           | 2026-03-09T12:28:20 | Status: READY
🚀 brazil:collection_10_1_1998_v1           | 2026-03-09T12:28:20 | Status: READY
🚀 brazil:collection_10_1_1999_v1           | 2026-03-09T12:28:20 | Status: READY
🚀 brazil:collection_10_1_2000_v1           | 2026-03-09T12:28:21 | Status: READY
🚀 brazil:collection_10_1_2001_v1           | 2026-03-09T12:28:21 | Status: READY
🚀 brazil:collection_10_1_2002_v1           | 2026-03-09T12:28:21 | Status: READY
🚀 brazil:collection_10_1_2003_v1           | 2026-03-09T12:28:22 | Status: READY
🚀 brazil:collection_10_1_2004_v1           | 2026-03-09T12:28:22 | Status: READY
🚀 brazil:collection_10_1_2005_v1           | 2026-03-09T12:28:22 | Status: READY
🚀 brazil:collection_10_1_2006_v1           | 2026-03-09T12:28:23 | Status: READY
🚀 brazil:collection_10_1_2007_v1           | 2026-03-09T12:28:23 | Status: READY
🚀 brazil:collection_10_1_2008_v1           | 2026-03-09T12:28:23 | Status: READY
🚀 brazil:collection_10_1_2009_v1           | 2026-03-09T12:28:23 | Status: READY
🚀 brazil:collection_10_1_2010_v1           | 2026-03-09T12:28:24 | Status: READY
🚀 brazil:collection_10_1_2011_v1           | 2026-03-09T12:28:24 | Status: READY
🚀 brazil:collection_10_1_2012_v1           | 2026-03-09T12:28:24 | Status: READY
🚀 brazil:collection_10_1_2013_v1           | 2026-03-09T12:28:25 | Status: READY
🚀 brazil:collection_10_1_2014_v1           | 2026-03-09T12:28:26 | Status: READY
🚀 brazil:collection_10_1_2015_v1           | 2026-03-09T12:28:26 | Status: READY
🚀 brazil:collection_10_1_2016_v1           | 2026-03-09T12:28:27 | Status: READY
🚀 brazil:collection_10_1_2017_v1           | 2026-03-09T12:28:27 | Status: READY
